Origin,OriginCode,Destination,DestinationCode,Country,FLight_Path,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Img_URL,Price
Multan,MUX,Dammam,DMM,Pakistan - Saudi Arabia,MUX-DMM,3:00am - 8:10am,5/10/2023,5/10/2023,7h 10m (1 stop),2h 30m in Dubai (DXB),flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/FZ_sq.svg,$500 
Multan,MUX,Dammam,DMM,Pakistan - Saudi Arabia,MUX-DMM,3:00am - 11:55am,5/10/2023,5/10/2023,10h 55m (1 stop),6h 15m in Dubai (DXB),flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/FZ_sq.svg,$500 
Multan,MUX,Dammam,DMM,Pakistan - Saudi Arabia,MUX-DMM,3:00am - 2:25pm,5/10/2023,5/10/2023,13h 25m (1 stop),8h 45m in Dubai (DXB),flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/FZ_sq.svg,$500 
Multan,MUX,Abu Dhabi,AUH,Pakistan - United Arab Emirates,MUX-AUH,6:55am - 12:45pm,5/10/2023,5/10/2023,6h 50m (1 stop),2h 15m in Manama (BAH),Gulf Air � Gulf Air 5178 operated by Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$669 
Multan,MUX,Abu Dhabi,AUH,Pakistan - United Arab Emirates,MUX-AUH,6:55am - 6:35pm,5/10/2023,5/10/2023,12h 40m (1 stop),7h 55m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$669 
Multan,MUX,Abu Dhabi,AUH,Pakistan - United Arab Emirates,MUX-AUH,3:45am - 10:25am,5/10/2023,5/10/2023,7h 40m (1 stop),2h 50m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$735 
Multan,MUX,London,LHR,Pakistan - United Kingdom,MUX-LHR,3:45am - 6:00pm,5/10/2023,5/10/2023,18h 15m (1 stop),7h 15m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,083 "
Multan,MUX,London,LHR,Pakistan - United Kingdom,MUX-LHR,3:45am - 1:15pm,5/10/2023,5/10/2023,13h 30m (1 stop),2h 30m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,146 "
Multan,MUX,London,LHR,Pakistan - United Kingdom,MUX-LHR,3:45am - 2:10pm,5/10/2023,5/10/2023,14h 25m (1 stop),3h 25m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,146 "
Multan,MUX,Manchester,MAN,Pakistan - United Kingdom,MUX-MAN,3:00am - 12:00pm,5/10/2023,5/10/2023,13h 0m (1 stop),2h 15m in Dubai (DXB),Emirates � Emirates 2117 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,335 "
Multan,MUX,Manchester,MAN,Pakistan - United Kingdom,MUX-MAN,3:00am - 7:15pm,5/10/2023,5/10/2023,20h 15m (1 stop),9h 20m in Dubai (DXB),Emirates � Emirates 2117 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,335 "
Multan,MUX,Manchester,MAN,Pakistan - United Kingdom,MUX-MAN,3:45am - 1:25pm,5/10/2023,5/10/2023,13h 40m (1 stop),2h 35m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,613 "
Multan,MUX,New York,JFK,Pakistan - United States,MUX-JFK,3:00am - 2:25pm,5/10/2023,5/10/2023,20h 25m (1 stop),3h 20m in Dubai (DXB),Emirates � Emirates 2117 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,909 "
Multan,MUX,New York,JFK,Pakistan - United States,MUX-JFK,3:00am - 6:55pm,5/10/2023,5/10/2023,24h 55m (2 stops),4h 35m in Dubai (DXB) � 1h 50m in Milan (MXP),Emirates � Emirates 2117 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,909 "
Multan,MUX,New York,JFK,Pakistan - United States,MUX-JFK,6:55am - 7:55pm,5/10/2023,5/10/2023,22h 0m (2 stops),2h in Manama (BAH) � 1h 55m in London (LHR),Gulf Air � Gulf Air 6607 operated by American Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,"$1,923 "
Multan,MUX,Chicago,ORD,Pakistan - United States,MUX-ORD,3:45am - 3:00pm,5/10/2023,5/10/2023,21h 15m (1 stop),2h 25m in Doha (DOH),Multiple airlines � JetBlue Airways 5561 operated by Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,331 "
Multan,MUX,Chicago,ORD,Pakistan - United States,MUX-ORD,3:45am - 3:00pm,5/10/2023,5/10/2023,21h 15m (1 stop),2h 25m in Doha (DOH),American Airlines � American Airlines 8194 and 8125 operated by Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AA_sq.svg,"$2,356 "
Multan,MUX,Chicago,ORD,Pakistan - United States,MUX-ORD,3:45am - 3:00pm,5/10/2023,5/10/2023,21h 15m (1 stop),2h 25m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$2,447 "
Peshawar,PEW,Toronto,YYZ,Pakistan - Canada,PEW-YYZ,3:55am - 6:40pm,5/10/2023,5/10/2023,23h 45m (2 stops),2h 40m in Doha (DOH) � 2h 20m in Munich (MUC),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,386 "
Peshawar,PEW,Toronto,YYZ,Pakistan - Canada,PEW-YYZ,3:55am - 6:50pm,5/10/2023,5/10/2023,23h 55m (2 stops),2h 15m in Doha (DOH) � 2h 40m in London (LHR),"Multiple airlines � British Airways 2319 operated by Qatar Airways, Lufthansa 6584 operated by Air Canada",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,664 "
Peshawar,PEW,Toronto,YYZ,Pakistan - Canada,PEW-YYZ,3:55am - 6:50pm,5/10/2023,5/10/2023,23h 55m (2 stops),3h 10m in Doha (DOH) � 1h 45m in London (LHR),"Multiple airlines � British Airways 2319 operated by Qatar Airways, Lufthansa 6584 operated by Air Canada",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,664 "
Peshawar,PEW,Vancouver,YVR,Pakistan - Canada,PEW-YVR,3:55am - 3:39pm,5/10/2023,5/10/2023,23h 44m (2 stops),2h 15m in Doha (DOH) � 2h 10m in Seattle (SEA),Multiple airlines � Alaska Airlines 3317 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,270 "
Peshawar,PEW,Vancouver,YVR,Pakistan - Canada,PEW-YVR,3:55am - 5:04pm,5/10/2023,5/10/2023,25h 9m (2 stops),2h 15m in Doha (DOH) � 3h 35m in Seattle (SEA),Multiple airlines � Alaska Airlines 3400 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,270 "
Peshawar,PEW,Vancouver,YVR,Pakistan - Canada,PEW-YVR,3:55am - 5:04pm,5/10/2023,5/10/2023,25h 9m (2 stops),2h 15m in Doha (DOH) � 3h 35m in Seattle (SEA),Qatar Airways � Qatar Airways 2099 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$2,281 "
Peshawar,PEW,Montreal,YUL,Pakistan - Canada,PEW-YUL,3:55am - 2:00pm,5/10/2023,5/10/2023,19h 5m (1 stop),2h 5m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$4,196 "
Peshawar,PEW,Riyadh,RUH,Pakistan - Saudi Arabia,PEW-RUH,3:55am - 10:00am,5/10/2023,5/10/2023,8h 5m (1 stop),2h 50m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$961 
Peshawar,PEW,Riyadh,RUH,Pakistan - Saudi Arabia,PEW-RUH,3:55am - 2:40pm,5/10/2023,5/10/2023,12h 45m (1 stop),7h 30m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$965 
Peshawar,PEW,Riyadh,RUH,Pakistan - Saudi Arabia,PEW-RUH,9:00am - 5:00pm,5/10/2023,5/10/2023,10h 0m (1 stop),4h 40m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,909 "
Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,3:55am - 8:55am,5/10/2023,5/10/2023,7h 0m (1 stop),2h 15m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,052 "
Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,3:55am - 3:20pm,5/10/2023,5/10/2023,13h 25m (1 stop),8h 40m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,056 "
Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,3:55am - 7:50pm,5/10/2023,5/10/2023,17h 55m (1 stop),13h 10m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,059 "
Peshawar,PEW,Dubai,DXB,Pakistan - United Arab Emirates,PEW-DXB,3:55am - 8:55pm,5/10/2023,5/10/2023,18h 0m (1 stop),12h 55m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$808 
Peshawar,PEW,Dubai,DXB,Pakistan - United Arab Emirates,PEW-DXB,3:55am - 8:55pm,5/10/2023,5/10/2023,18h 0m (1 stop),12h 55m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$934 
Peshawar,PEW,Dubai,DXB,Pakistan - United Arab Emirates,PEW-DXB,3:55am - 3:40pm,5/10/2023,5/10/2023,12h 45m (2 stops),2h 10m in Doha (DOH) � 4h 10m in Muscat (MCT),Multiple airlines � Qatar Airways 4637 operated by Oman Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,067 "
Peshawar,PEW,Abu Dhabi,AUH,Pakistan - United Arab Emirates,PEW-AUH,3:55am - 10:25am,5/10/2023,5/10/2023,7h 30m (1 stop),2h 35m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$775 
Peshawar,PEW,Abu Dhabi,AUH,Pakistan - United Arab Emirates,PEW-AUH,3:55am - 4:15pm,5/10/2023,5/10/2023,13h 20m (1 stop),8h 25m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$779 
Peshawar,PEW,Abu Dhabi,AUH,Pakistan - United Arab Emirates,PEW-AUH,9:00am - 5:15pm,5/10/2023,5/10/2023,9h 15m (1 stop),3h 40m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,"$1,021 "
Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,9:00am - 6:40pm,5/10/2023,5/10/2023,13h 40m (1 stop),2h 55m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,127 "
Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,9:00am - 8:15pm,5/10/2023,5/10/2023,15h 15m (1 stop),4h 25m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,127 "
Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,3:55am - 2:10pm,5/10/2023,5/10/2023,14h 15m (1 stop),3h 10m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,206 "
Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,9:00am - 7:15pm,5/10/2023,5/10/2023,14h 15m (1 stop),3h 10m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,003 "
Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,3:55am - 1:25pm,5/10/2023,5/10/2023,13h 30m (1 stop),2h 20m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,531 "
Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,9:00am - 7:15pm,5/10/2023,5/10/2023,14h 15m (1 stop),3h 10m in Dubai (DXB),Multiple airlines � Qantas Airways 8019 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,488 "
Peshawar,PEW,New York,JFK,Pakistan - United States,PEW-JFK,3:55am - 3:20pm,5/10/2023,5/10/2023,20h 25m (1 stop),2h 25m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$2,472 "
Peshawar,PEW,New York,JFK,Pakistan - United States,PEW-JFK,3:55am - 3:20pm,5/10/2023,5/10/2023,20h 25m (1 stop),2h 25m in Doha (DOH),American Airlines � American Airlines 8289 and 8115 operated by Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AA_sq.svg,"$2,483 "
Peshawar,PEW,New York,JFK,Pakistan - United States,PEW-JFK,3:55am - 3:20pm,5/10/2023,5/10/2023,20h 25m (1 stop),2h 25m in Doha (DOH),Multiple airlines � JetBlue Airways 6640 operated by Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,552 "
Peshawar,PEW,Los Angeles,LAX,Pakistan - United States,PEW-LAX,3:55am - 2:20pm,5/10/2023,5/10/2023,22h 25m (1 stop),2h 35m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$2,276 "
Peshawar,PEW,Los Angeles,LAX,Pakistan - United States,PEW-LAX,3:55am - 10:20pm,5/10/2023,5/10/2023,30h 25m (2 stops),2h 25m in Doha (DOH) � 2h 55m in Miami (MIA),American Airlines � American Airlines 8289 and 8136 operated by Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AA_sq.svg,"$2,315 "
Peshawar,PEW,Los Angeles,LAX,Pakistan - United States,PEW-LAX,3:55am - 10:20pm,5/10/2023,5/10/2023,30h 25m (2 stops),2h 25m in Doha (DOH) � 2h 55m in Miami (MIA),Multiple airlines � American Airlines 8136 operated by Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,315 "
Islamabad,ISB,Toronto,YYZ,Pakistan - Canada,ISB-YYZ,9:20am - 8:05am,5/10/2023,5/11/2023,31h 45m (1 stop),14h 25m in Dubai (DXB),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,954 "
Islamabad,ISB,Toronto,YYZ,Pakistan - Canada,ISB-YYZ,9:20am - 9:30am,5/10/2023,5/11/2023,33h 10m (1 stop),15h 55m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$2,177 "
Islamabad,ISB,Toronto,YYZ,Pakistan - Canada,ISB-YYZ,8:30am - 11:14pm,5/10/2023,5/11/2023,23h 44m (2 stops),2h 5m in London (LHR) � 2h 21m in Chicago (ORD),British Airways � British Airways 5359 operated by REPUBLIC AIRWAYS AS AMERICAN EAGLE FOR A,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/BA_sq.svg,"$2,247 "
Islamabad,ISB,Vancouver,YVR,Pakistan - Canada,ISB-YVR,3:35am - 5:04pm,5/10/2023,5/11/2023,25h 29m (2 stops),2h 40m in Doha (DOH) � 3h 35m in Seattle (SEA),Qatar Airways � Qatar Airways 2099 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$2,428 "
Islamabad,ISB,Vancouver,YVR,Pakistan - Canada,ISB-YVR,3:35am - 3:39pm,5/10/2023,5/11/2023,24h 4m (2 stops),2h 40m in Doha (DOH) � 2h 10m in Seattle (SEA),Multiple airlines � Alaska Airlines 3317 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,546 "
Islamabad,ISB,Vancouver,YVR,Pakistan - Canada,ISB-YVR,3:35am - 5:04pm,5/10/2023,5/11/2023,25h 29m (2 stops),2h 40m in Doha (DOH) � 3h 35m in Seattle (SEA),Multiple airlines � Alaska Airlines 3400 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,546 "
Islamabad,ISB,Edmonton,YEG,Pakistan - Canada,ISB-YEG,5:05am - 11:07am,5/10/2023,5/11/2023,41h 2m (2 stops),5h 45m in Istanbul (IST) � 14h 50m in Montreal (YUL),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,975 "
Islamabad,ISB,Edmonton,YEG,Pakistan - Canada,ISB-YEG,8:30am - 11:15pm,5/10/2023,5/11/2023,25h 45m (2 stops),2h 25m in London (LHR) � 2h 10m in Toronto (YYZ),Multiple airlines � Lufthansa 6584 and 6772 operated by Air Canada,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,609 "
Islamabad,ISB,Edmonton,YEG,Pakistan - Canada,ISB-YEG,4:25am - 8:40pm,5/10/2023,5/11/2023,27h 15m (2 stops),2h 10m in Abu Dhabi (AUH) � 3h 35m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,868 "
Islamabad,ISB,Ottawa,YOW,Pakistan - Canada,ISB-YOW,9:20am - 11:13am,5/10/2023,5/11/2023,34h 53m (2 stops),14h 25m in Dubai (DXB) � 2h 5m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,531 "
Islamabad,ISB,Ottawa,YOW,Pakistan - Canada,ISB-YOW,9:20am - 1:13pm,5/10/2023,5/11/2023,36h 53m (2 stops),14h 25m in Dubai (DXB) � 4h 5m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,531 "
Islamabad,ISB,Ottawa,YOW,Pakistan - Canada,ISB-YOW,9:20am - 4:13pm,5/10/2023,5/11/2023,39h 53m (2 stops),14h 25m in Dubai (DXB) � 7h 5m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,531 "
Islamabad,ISB,Halifax,YHZ,Pakistan - Canada,ISB-YHZ,9:20am - 4:25pm,5/10/2023,5/11/2023,39h 5m (2 stops),14h 25m in Dubai (DXB) � 5h 15m in Toronto (YYZ),Air Canada � Air Canada 7571 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,581 "
Islamabad,ISB,Halifax,YHZ,Pakistan - Canada,ISB-YHZ,5:05am - 12:01am,5/10/2023,5/11/2023,26h 56m (2 stops),5h 45m in Istanbul (IST) � 3h 50m in Montreal (YUL),Turkish Airlines � Turkish Airlines 9108 operated by Air Canada,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/TK_sq.svg,"$2,764 "
Islamabad,ISB,Halifax,YHZ,Pakistan - Canada,ISB-YHZ,8:30am - 1:10am,5/10/2023,5/11/2023,24h 40m (2 stops),2h 25m in London (LHR) � 3h 15m in Toronto (YYZ),Multiple airlines � Lufthansa 6584 and 6558 operated by Air Canada,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,301 "
Islamabad,ISB,Quebec City,YQB,Pakistan - Canada,ISB-YQB,9:20am - 4:56pm,5/10/2023,5/11/2023,40h 36m (2 stops),14h 25m in Dubai (DXB) � 7h 25m in Toronto (YYZ),"Air Canada � Air Canada 7571 operated by Emirates, Air Canada 1952 operated by AIR CANADA ROUGE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$2,531 "
Islamabad,ISB,Quebec City,YQB,Pakistan - Canada,ISB-YQB,5:05am - 10:58pm,5/10/2023,5/11/2023,26h 53m (2 stops),5h 45m in Istanbul (IST) � 4h 20m in Montreal (YUL),Multiple airlines � Air Canada 1970 operated by AIR CANADA ROUGE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,672 "
